"","cv_RMSE_results","cv_TestRsquare_results","cv_OOBRsquare_results","cv_OOB_RMSE_results"
"1",11.9101555785698,0.426830994111542,0.57750178815571,8.77505406223986
"2",10.3026667761059,0.388984541377041,0.590481689335134,9.06743531902872
"3",10.9442221645669,0.354783391862566,0.602981492048988,8.79300073861232
"4",11.093005779796,0.336794039239767,0.609601542956242,8.72639453307334
"5",11.6819162178631,0.373221489045882,0.592224610809778,8.78057261035107
